Día,Entrada,Salida,h:m,Tiempo,Tarifa (horaria),Pesos,Presupuesto,Approved,Estado,Billable,Customer,Project,Activity,Description,Comentario,Location,Tracking Number,Nombre de usuario,despejado
01.08.,17:15,17:45,0:30,0.50,585.00,292.50,,,open,0%,ECSA,Beagle SCA,Operativo,Revisión de código con @abrunacci.,,,,lcolombo,1
01.08.,16:00,17:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion Geminis,,,,ddebonis,1
01.08.,16:00,17:15,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunión con GEMINIS,,,,lcolombo,1
01.08.,15:35,16:00,0:25,0.42,585.00,243.75,,,open,0%,ECSA,Beagle SCA,Operativo,Setup environment con @abrunacci,,,,lcolombo,1
01.08.,15:30,15:35,0:05,0.08,585.00,48.75,,,open,0%,ECSA,Servidores,Presupuesto,Compra Lenovo TS-150 en microglobal. @cuberti gestión de pago.,,,,lcolombo,1
01.08.,15:15,15:30,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Pago de servidores OVH con @cuberti.,,,,lcolombo,1
01.08.,15:00,16:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,1
01.08.,15:00,15:15,0:15,0.25,585.00,146.25,,,open,0%,SanyoJafep,Magento SanyoJafep,Operativo,Actualización certificados SSL.,,,,lcolombo,1
01.08.,14:05,17:06,3:01,3.03,36.56,110.61,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
01.08.,14:00,15:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion con Pablo,,,,ddebonis,1
01.08.,13:45,15:00,1:15,1.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización con @cuberti. Facturación mensual. Pagos y proyección financiera. Reunión con @pablo.godoy.,,,,lcolombo,1
01.08.,13:30,14:05,0:35,0.58,36.56,21.33,,,open,0%,Bitson,Bitson,Capacitación,AngularAnimations,,,,nespino,1
01.08.,13:15,17:48,4:33,4.55,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,1
01.08.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,1
01.08.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
01.08.,10:00,16:00,6:00,6.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,html / css ,,,,acuervo,1
01.08.,10:00,18:30,8:30,8.50,36.56,310.76,,,open,0%,Bitson,Bitson,Operativo,"Beagle
SCA
REunion Pablo
Reunion Geminis",,,,abrunacci,1
01.08.,08:46,09:46,1:00,1.01,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,cuberti,1
01.08.,08:00,12:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,1
31.07.,19:06,20:01,0:54,0.92,36.56,33.46,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
31.07.,17:25,18:00,0:35,0.58,585.00,341.25,,,open,0%,ECSA,Sigas SCA,Operativo,Instalación en modo producción SIGAS SCA. Supervisor + Nginx.,,,,lcolombo,1
31.07.,17:00,17:25,0:25,0.42,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Alta de mail acuervo@bitson.com.ar. Alta en la lista de trabajos. Alta en owncloud.,,,,lcolombo,1
31.07.,16:50,18:49,1:59,1.98,36.56,72.55,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
31.07.,16:30,17:00,0:30,0.50,585.00,292.50,,,open,0%,ECSA,Sigas SCA,Operativo,Update en CONTRIBUTING.md,,,,lcolombo,1
31.07.,15:20,16:30,1:10,1.17,585.00,682.50,,,open,0%,ECSA,Sigas SCA,Operativo,Revisión instalación desde 0 en VAGRANT. Fix in backend.py,,,,lcolombo,1
31.07.,14:38,15:45,1:07,1.12,36.56,41.03,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
31.07.,14:20,15:20,1:00,1.00,585.00,585.00,,,open,0%,Bitson,Bitson,Operativo,Actualización máquinas @hbrunacci y @cuberti.,,,,lcolombo,1
31.07.,14:00,15:30,1:30,1.50,28.00,42.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Failover,,,,ddebonis,1
31.07.,13:45,14:20,0:35,0.58,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización semanal con @cuberti. Control contable y financiero.,,,,lcolombo,1
31.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
31.07.,12:00,16:00,4:00,4.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,acuervo,1
31.07.,10:00,11:52,1:52,1.88,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,instalacion so,,,,acuervo,1
31.07.,09:40,14:20,4:40,4.67,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,1
31.07.,09:00,11:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización interna con @cuberti y @ddebonis. Respuesta mails. Tareas @acuervo.,,,,lcolombo,1
31.07.,08:00,13:00,5:00,5.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Presupuesto,Failover frontend,,,,ddebonis,1
29.07.,21:00,22:00,1:00,1.00,36.56,36.56,,,open,0%,ECSA,Sigas SCA,Soporte Remoto,,,,,nespino,1
28.07.,23:30,01:00,1:30,1.50,585.00,877.50,,,open,0%,ECSA,Sigas SCA,Operativo,Fix Dashboard totales.,,,,lcolombo,1
28.07.,17:30,18:30,1:00,1.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Instalación,Revisión de instalación desde 0.,,,,lcolombo,1
28.07.,15:00,17:00,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Intercooperativo,FIT,,,,lcolombo,1
28.07.,14:00,15:00,1:00,1.00,585.00,585.00,,,open,0%,ECSA,Sigas SCA,Operativo,Fix en Dashboard totales para @hbrunacci en Huracán.,,,,lcolombo,1
28.07.,13:00,16:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Cromi,Testing,,,,,ddebonis,1
28.07.,12:30,14:00,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Operativo,Creando el paquete flask_btsn_auth_api,,,,lcolombo,1
28.07.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
28.07.,11:30,11:30,0:00,0.00,585.00,0.00,,,open,0%,Bitson,Bitson,Operativo,Creando el paquete flask_btsn_auth_api,,,,lcolombo,1
28.07.,11:20,13:30,2:10,2.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,1
28.07.,11:00,18:45,7:45,7.75,36.56,283.34,,,open,0%,Bitson,Bitson,Operativo,,,,,hbrunacci,1
28.07.,10:00,12:00,2:00,2.00,28.00,56.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,ddebonis,1
28.07.,08:00,12:30,4:30,4.50,36.56,164.52,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
27.07.,17:23,18:20,0:56,0.93,36.56,34.15,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
27.07.,16:00,17:30,1:30,1.50,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Presupuesto,Failover flow con @abrunacci y @ddebonis.,,,,lcolombo,1
27.07.,15:00,17:30,2:30,2.50,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Reunion,Failover,,,,ddebonis,1
27.07.,14:30,16:00,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Operativo,Levantando vieja máquina de cise. http://old.cise.bitson.com.ar,,,,lcolombo,1
27.07.,14:15,17:10,2:54,2.91,36.56,106.42,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
27.07.,14:00,18:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
27.07.,13:30,15:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,1
27.07.,12:30,13:30,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
27.07.,11:00,11:30,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Operativo,Subiendo paquetes a PyPI,,,,lcolombo,1
27.07.,10:00,18:30,8:30,8.50,36.56,310.76,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
27.07.,08:00,12:30,4:30,4.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,1
26.07.,23:00,01:30,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,Instalación de moodle para CISE. 2 intentos fallidos con docker. 1 intento exitoso con el docker compose de bitnami.,,,,lcolombo,1
26.07.,20:25,21:39,1:14,1.23,36.56,45.10,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
26.07.,18:00,20:00,2:00,2.00,585.00,1170.00,,,open,0%,Bitson,Bitson,Operativo,Alta PowerDNS con PostgreSQL y conexión como SLAVE.,,,,lcolombo,1
26.07.,17:30,18:00,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Operativo,Troubleshooting CISE con @abrunacci.,,,,lcolombo,1
26.07.,17:00,17:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Charla con @hbrunacci x Tótem y cobro de Devecoop. Estrategia Tótem (pasos a seguir). Revisión estrategia comercial de Silver Rabbit.,,,,lcolombo,1
26.07.,16:50,19:30,2:39,2.67,0.00,0.00,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
26.07.,15:30,17:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion con Tole,,,,ddebonis,1
26.07.,15:30,17:00,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,con Tole.,,,,lcolombo,1
26.07.,15:18,16:50,1:31,1.52,36.56,55.60,,,open,%,Bitson,Bitson,Capacitación,,,,,nespino,1
26.07.,15:00,15:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización interna: consultas @abrunacci x Banfield. @hbrunacci implementación Dashboard.,,,,lcolombo,1
26.07.,14:45,15:00,0:15,0.25,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Setup oficina.,,,,lcolombo,1
26.07.,14:00,15:30,1:30,1.50,28.00,42.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
26.07.,13:30,16:40,3:10,3.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
26.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
26.07.,13:00,18:30,5:30,5.50,36.56,201.08,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
26.07.,13:00,15:18,2:18,2.31,36.56,84.56,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
26.07.,12:15,12:45,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Operativo,Subiendo paquete con PyPI,,,,lcolombo,1
26.07.,11:30,12:15,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Operativo,Arreglando el SGS en la VM de prueba. (Configuración de Nginx con PHP),,,,lcolombo,1
26.07.,09:00,13:00,4:00,4.00,0.00,0.00,,,open,0%,ECSA,Sigas SGS,Testing,Pruebas de error de nueva implementacion en nueva ip,,,,ddebonis,1
25.07.,22:00,23:30,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Operativo,Configuración de PowerDNS en ns3.bitson.com.ar,,,,lcolombo,1
25.07.,18:00,20:00,2:00,2.00,585.00,1170.00,,,open,0%,Bitson,Bitson,Operativo,Instalación de PowerDNS con PostgreSQL fallida. Instalación de PowerDNS con MySQL y Front PowerDNSAdmin.,,,,lcolombo,1
25.07.,17:30,18:00,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Operativo,Intentando levantar el SGS Front en Vagrant.,,,,lcolombo,1
25.07.,16:30,17:30,1:00,1.00,585.00,585.00,,,open,0%,Bitson,Bitson,Operativo,Levantando server en Digital Ocean: ns3 == black-fox,,,,lcolombo,1
25.07.,15:15,16:15,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
25.07.,14:30,16:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Organización con @cuberti. Soporte instalación nueva SGS & SCA a @abrunacci.,,,,lcolombo,1
25.07.,14:00,17:00,3:00,3.00,28.00,84.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
25.07.,14:00,17:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,cuberti,1
25.07.,13:36,17:35,3:58,3.97,36.56,145.27,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
25.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Presupuesto,Nuevo dashboard,,,,ddebonis,1
25.07.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
25.07.,10:00,18:13,8:13,8.22,36.56,300.63,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
25.07.,10:00,12:00,2:00,2.00,28.00,56.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Nuevo dashboard,,,,ddebonis,1
25.07.,09:15,10:15,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
24.07.,23:00,01:00,2:00,2.00,36.56,73.12,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
24.07.,19:00,19:30,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Capacitación @acuervo.,,,,lcolombo,1
24.07.,18:05,19:00,0:55,0.92,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Revisión mails @cuberti. Verificación cobro de Betterez. Ayuda a @abrunacci con Vagrant y VirtualBox,,,,lcolombo,1
24.07.,17:50,18:05,0:15,0.25,585.00,146.25,,,open,0%,SanyoJafep,Magento SanyoJafep,Operativo,Actualización de configuración de SMTP. Probando con puerto 587 y funcionó.,,,,lcolombo,1
24.07.,17:40,17:50,0:10,0.17,585.00,97.50,,,open,0%,ECSA,Servidores,Operativo,Problema en La Rural con el Servidor de San Luis. Assertion Error.... sin solución.,,,,lcolombo,1
24.07.,17:26,20:02,2:36,2.60,36.56,95.15,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
24.07.,17:10,17:40,0:30,0.50,585.00,292.50,,,open,0%,SanyoJafep,Magento SanyoJafep,Operativo,Intento de conexión SMTP.,,,,lcolombo,1
24.07.,17:00,17:10,0:10,0.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Capacitación @acuervo.,,,,lcolombo,1
24.07.,16:00,17:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Reunión semanal.,,,,lcolombo,1
24.07.,15:00,16:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Reunion,Charla con Neto Licursi de Cambá.,,,,lcolombo,1
24.07.,14:30,17:00,2:30,2.50,36.56,91.40,,,open,0%,Bitson,Bitson,Gestión Interna,,,,,nespino,1
24.07.,14:30,17:00,2:30,2.50,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Reunion semanal, reunion con Neto que no hicimos nada.",,,,ddebonis,1
24.07.,14:30,15:00,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Reunion,Reunión semanal.,,,,lcolombo,1
24.07.,14:30,19:30,5:00,5.00,36.56,182.80,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
24.07.,14:00,14:30,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestión Interna,Cálculo de retiros semanales.,,,,lcolombo,1
24.07.,13:30,18:30,5:00,5.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,,,,,hbrunacci,1
24.07.,13:00,14:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
24.07.,10:00,13:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,GraphQL,,,,ddebonis,1
24.07.,08:00,10:00,2:00,2.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Testing,"SCA - pruebas de dashboard, errores",,,,ddebonis,1
23.07.,21:00,23:00,2:00,2.00,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Instalación,"implementacion de Dashboard
Verificación de problemas.",,,,hbrunacci,1
21.07.,18:34,21:18,2:43,2.72,36.56,99.54,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
21.07.,18:20,20:00,1:40,1.67,36.56,60.93,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
21.07.,17:45,19:15,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Kairos,Operativo,Actualización de Wiki de instalación de Tótem.,,,,lcolombo,1
21.07.,17:07,18:09,1:01,1.03,36.56,37.67,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
21.07.,16:55,17:45,0:50,0.83,585.00,487.50,,,open,0%,Bitson,Bitson,Operativo,Cleanup GitLab repos.,,,,lcolombo,1
21.07.,16:23,16:52,0:28,0.48,36.56,17.48,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
21.07.,15:13,16:21,1:08,1.15,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,1
21.07.,15:00,16:55,1:55,1.92,585.00,1121.25,,,open,0%,Bitson,Bitson,Reunion,Reunión con Fer Claverino.,,,,lcolombo,1
21.07.,14:30,16:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion con Fernando Claverino,,,,ddebonis,1
21.07.,14:30,15:00,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestión Interna,Setup oficina. Impresión Capacitación ágil. Actualización Wiki Tótem.,,,,lcolombo,1
21.07.,14:03,15:12,1:09,1.16,36.56,42.30,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
21.07.,13:15,13:45,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Operativo,Instalación gitlab-ci-multi-runner en Alsina.,,,,lcolombo,1
21.07.,13:00,14:30,1:30,1.50,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,ddebonis,1
21.07.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
21.07.,11:30,12:15,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Operativo,Actualización VM SIGAS@Alsina (192.168.1.11) para instalación de GitLab Runner.,,,,lcolombo,1
21.07.,11:15,11:30,0:15,0.25,585.00,146.25,,,open,0%,Bitson,Bitson,Operativo,Configuraciń y activación de OmniAuth en GitLab.,,,,lcolombo,1
21.07.,11:00,17:00,6:00,6.00,36.56,219.36,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
21.07.,10:45,11:15,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Operativo,Actualización datos servers OVH en Keeweb.,,,,lcolombo,1
21.07.,10:00,10:45,0:45,0.75,585.00,438.75,,,open,0%,Bitson,Bitson,Operativo,Actualización de datos de VMs @ Alsina en KeeWeb.,,,,lcolombo,1
21.07.,09:15,16:00,6:45,6.75,0.00,0.00,,,open,0%,Bitson,Kairos,Instalación,"Implementacion de Totem en Osmedica Gerli
prueba de sistema completa
",,,,hbrunacci,1
21.07.,08:00,12:00,4:00,4.00,28.00,112.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
20.07.,20:00,20:50,0:50,0.83,585.00,487.50,,,open,0%,Kairos - Totem,Osmedica,Operativo,Empaque.,,,,lcolombo,1
20.07.,18:13,20:40,2:26,2.45,36.56,89.43,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
20.07.,17:00,20:00,3:00,3.00,585.00,1755.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Instalación Tótem. Explicación @acuervo.,,,,lcolombo,1
20.07.,16:38,18:10,1:31,1.52,36.56,55.54,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
20.07.,15:00,18:00,3:00,3.00,0.00,0.00,,,open,0%,Bitson,Bitson,Desarrollo,,,,,ddebonis,1
20.07.,15:00,17:00,2:00,2.00,585.00,1170.00,,,open,0%,Kairos - Totem,Osmedica,Operativo,Pruebas pre-instalación.,,,,lcolombo,1
20.07.,14:30,15:00,0:30,0.50,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
20.07.,13:30,16:22,2:52,2.88,36.56,105.27,,,open,0%,Aptage,Aptage,Operativo,,,,,nespino,1
20.07.,12:15,19:00,6:45,6.75,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Prueba dashboard
Pruebas Cise
Pruebas Totem
",,,,hbrunacci,1
20.07.,10:05,18:30,8:25,8.42,36.56,307.71,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
20.07.,10:00,14:30,4:30,4.50,28.00,126.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
19.07.,19:15,20:17,1:02,1.03,0.00,0.00,,,open,%,ECSA,Banfield,Reparación de errores,,,,,nespino,1
19.07.,17:50,20:00,2:10,2.17,585.00,1267.50,,,open,0%,Bitson,Bitson,Operativo,Intentando instalar Docker Registry en GitLab.,,,,lcolombo,1
19.07.,16:15,19:00,2:45,2.75,0.00,0.00,,,open,0%,ECSA,Sigas SCA,Operativo,Preparación de AC2001 para probar el dashboard,,,,hbrunacci,1
19.07.,16:00,17:50,1:50,1.83,585.00,1072.50,,,open,0%,Bitson,Bitson,Operativo,Actualización GitLab 9.3 a 9.4 fixeando el clonado vía HTTPS.,,,,lcolombo,1
19.07.,15:00,16:00,1:00,1.00,585.00,585.00,,,open,0%,Bitson,Bitson,Gestión Interna,"Ejecución de retiros semanales. Cambio de esquema de firmas en Credicoop, ahora firma AB en vez de FG. Aún falta que activen el usuario de DD.",,,,lcolombo,1
19.07.,14:20,15:00,0:40,0.67,585.00,390.00,,,open,0%,Bitson,Bitson,Gestión Interna,Intento fallido de ejecución de retiros semanales. El Credicoop me bloquea la tarjeta de coordenadas de FG. ,,,,lcolombo,1
19.07.,12:20,12:40,0:20,0.33,585.00,195.00,,,open,0%,SanyoJafep,Magento SanyoJafep,Operativo,Configuración de nuevo SMTP en el server.,,,,lcolombo,1
19.07.,12:00,15:30,3:30,3.50,28.00,98.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
19.07.,10:30,18:00,7:30,7.50,36.56,274.20,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
19.07.,10:00,11:40,1:40,1.67,585.00,975.00,,,open,0%,Bitson,Bitson,Operativo,Limpieza servidores OVH. Actualización .ssh/config y KeeWeb.,,,,lcolombo,1
19.07.,09:25,11:00,1:35,1.58,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Coordinar LaRenga
Presupuesto Camba
Enviar y pedir datos para elcondominio.com",,,,hbrunacci,1
19.07.,08:00,12:00,4:00,4.00,28.00,112.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Dashboard,,,,ddebonis,1
18.07.,19:00,21:00,2:00,2.00,585.00,1170.00,,,open,0%,Bitson,Bitson,Capacitación,"meetarmy 2.3
Usando Wiresahrk como herramienta de diagnóstico.
TCP/IP Stack.",,,,lcolombo,1
18.07.,16:15,18:20,2:05,2.08,585.00,1218.75,,,open,0%,Bitson,Bitson,Operativo,"Mantenimiento de VM en SRV2, intento con GitLab.",,,,lcolombo,1
18.07.,16:14,17:05,0:50,0.84,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,1
18.07.,15:40,16:15,0:35,0.58,585.00,341.25,,,open,0%,Bitson,Bitson,Gestión Interna,Setup oficina. Lectura de mails. Informe de FIT.,,,,lcolombo,1
18.07.,15:02,16:14,1:11,1.20,36.56,43.82,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
18.07.,14:32,14:43,0:10,0.18,36.56,6.55,,,open,0%,ECSA,Banfield,Operativo,,,,,nespino,1
18.07.,14:00,15:40,1:40,1.67,585.00,975.00,,,open,0%,Bitson,Bitson,Gestion Contable,"Visita al Credicoop, cambio de autoridades y depósito de cheques de ECSA",,,,lcolombo,1
18.07.,13:51,14:19,0:27,0.46,0.00,0.00,,,open,%,Aptage,Aptage,Operativo,,,,,nespino,1
18.07.,13:00,18:10,5:10,5.17,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Comercial,"Solucion problemas de Cise
Cotización Camba notebooks",,,,hbrunacci,1
18.07.,13:00,18:00,5:00,5.00,28.00,140.00,,,open,0%,ECSA,Sigas SCA,Desarrollo,Dashboard SCA,,,,ddebonis,1
18.07.,12:58,17:55,4:57,4.95,36.56,181.03,,,open,%,Bitson,Bitson,Operativo,,,,,abrunacci,1
18.07.,12:30,12:58,0:28,0.47,36.56,17.16,,,open,0%,Bitson,Bitson,Almuerzo,,,,,abrunacci,1
18.07.,12:17,13:25,1:07,1.12,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,1
18.07.,12:00,13:00,1:00,1.00,0.00,0.00,,,open,0%,Bitson,Bitson,Almuerzo,,,,,ddebonis,1
18.07.,11:00,12:00,1:00,1.00,28.00,28.00,,,open,0%,Bitson,Bitson,Desarrollo,Refactor SCA,,,,ddebonis,1
18.07.,09:45,12:30,2:45,2.75,36.56,100.54,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
17.07.,21:15,21:50,0:34,0.57,0.00,0.00,,,open,0%,Bitson,Bitson,Capacitación,,,,,nespino,1
17.07.,20:43,21:14,0:31,0.53,0.00,0.00,,,open,%,ECSA,Banfield,Reparación de errores,,,,,nespino,1
17.07.,19:18,19:45,0:26,0.44,0.00,0.00,,,open,0%,SanyoJafep,Magento SanyoJafep,Mantenimiento,,,,,nespino,1
17.07.,19:00,19:30,0:30,0.50,585.00,292.50,,,open,0%,Kairos - Totem,Osmedica,Operativo,Docker Registry,,,,lcolombo,1
17.07.,17:30,19:00,1:30,1.50,585.00,877.50,,,open,0%,Bitson,Bitson,Gestión Interna,Entrevista con Ma. Alejandra Cuervo,,,,lcolombo,1
17.07.,17:15,17:30,0:15,0.25,585.00,146.25,,,open,0%,Bitson,Bitson,Gestión Interna,Revisión de mails.,,,,lcolombo,1
17.07.,16:45,17:15,0:30,0.50,585.00,292.50,,,open,0%,Bitson,Bitson,Gestión Interna,Cálculo de retiros semanales. Intento de ejecución fallido porque el Credicoop nos borró el esquema de firmas.,,,,lcolombo,1
17.07.,16:00,18:30,2:30,2.50,36.56,91.40,,,open,0%,Bitson,Bitson,Operativo,,,,,abrunacci,1
17.07.,14:30,16:30,2:00,2.00,0.00,0.00,,,open,0%,Bitson,Bitson,Gestión Interna,Reunion Semanal,,,,ddebonis,1
17.07.,14:24,16:42,2:18,2.31,0.00,0.00,,,open,%,Bitson,Bitson,Gestión Interna,,,,,nespino,1
